Phi[deg],Theta[deg],dB(GainTotal),Array_Data
-50,18,9.47524,
-48,18,9.09244,
-46,18,8.35508,
-44,18,7.1926,
-42,18,5.63261,
-40,18,3.96749,
-38,18,2.7372,
-36,18,1.97926,
-34,18,0.780959,
-32,18,-2.25485,
-30,18,-8.28566,
-28,18,-2.14631,
-26,18,4.14934,
-24,18,7.83426,
-22,18,10.0658,
-20,18,11.2903,
-18,18,11.6907,
-16,18,11.3192,
-14,18,10.1168,
-12,18,7.85241,
-10,18,3.83686,
-8,18,-4.89331,
-6,18,-5.74613,
-4,18,3.01215,
-2,18,6.77447,
0,18,8.77943,
2,18,9.77344,
4,18,10.0236,
6,18,9.63066,
8,18,8.61443,
10,18,6.95276,
12,18,4.64821,
14,18,1.99783,
16,18,0.241358,
18,18,0.55613,
20,18,1.81048,
22,18,3.02174,
24,18,4.21051,
26,18,5.59004,
28,18,7.12497,
30,18,8.58514,
32,18,9.76743,
34,18,10.5669,
36,18,10.9447,
38,18,10.8896,
40,18,10.3965,
42,18,9.45633,
44,18,8.05369,
46,18,6.17118,
48,18,3.79975,
50,18,0.957795,
52,18,-2.19211,
54,18,-4.35749,
56,18,-2.55619,
58,18,1.29986,
60,18,4.72863,
62,18,7.37319,
64,18,9.28778,
66,18,10.5397,
68,18,11.163,
70,18,11.1498,
72,18,10.4336,
74,18,8.842,
76,18,5.95175,
78,18,0.557512,
80,18,-6.01494,
82,18,2.21766,
84,18,7.03432,
86,18,9.76488,
88,18,11.3688,
90,18,12.2044,
92,18,12.4274,
94,18,12.1055,
96,18,11.2624,
98,18,9.90535,
100,18,8.06537,
102,18,5.87933,
104,18,3.6829,
106,18,1.79979,
108,18,-0.143532,
110,18,-3.59682,
112,18,-14.1426,
114,18,-7.27662,
116,18,1.07184,
118,18,5.25862,
120,18,7.76554,
122,18,9.25403,
124,18,10.0233,
126,18,10.2621,
128,18,10.1209,
130,18,9.7273,
132,18,9.17519,
134,18,8.51746,
136,18,7.7901,
138,18,7.04517,
140,18,6.32108,
142,18,5.52464,
144,18,4.33527,
146,18,2.1976,
148,18,-1.45571,
150,18,-2.3408,
152,18,3.05243,
154,18,7.25466,
156,18,9.96981,
158,18,11.637,
160,18,12.4871,
162,18,12.6249,
164,18,12.0716,
166,18,10.7648,
168,18,8.50263,
170,18,4.7302,
172,18,-2.51167,
174,18,-7.25668,
176,18,2.00367,
178,18,6.10307,
180,18,8.3366,
-180,20,-8.92849,
-178,20,-8.38805,
-176,20,-4.53253,
-174,20,-1.33429,
-172,20,0.6782,
-170,20,1.65582,
-168,20,1.69997,
-166,20,0.819287,
-164,20,-1.09842,
-162,20,-4.4448,
-160,20,-10.6507,
-158,20,-15.7231,
-156,20,-6.11845,
-154,20,-0.793903,
-152,20,2.70589,
-150,20,5.14663,
-148,20,6.78442,
-146,20,7.73269,
-144,20,8.05,
-142,20,7.76018,
-140,20,6.8483,
-138,20,5.24177,
-136,20,2.79348,
-134,20,-0.544104,
-132,20,-3.0508,
-130,20,-1.36633,
-128,20,1.22878,
-126,20,2.71953,
-124,20,3.00922,
-122,20,2.1171,
-120,20,0.042589,
-118,20,-2.4354,
-116,20,-2.09259,
-114,20,0.528555,
-112,20,2.51134,
-110,20,3.39061,
-108,20,3.27019,
-106,20,2.3112,
-104,20,0.952154,
-102,20,0.443744,
-100,20,1.77763,
-98,20,3.88364,
-96,20,5.74804,
-94,20,7.13993,
-92,20,8.07644,
-90,20,8.59784,
-88,20,8.71793,
-86,20,8.4185,
-84,20,7.66066,
-82,20,6.43027,
-80,20,4.90627,
-78,20,3.85037,
-76,20,4.26964,
-74,20,5.66394,
-72,20,6.87076,
-70,20,7.35083,
-68,20,6.88336,
-66,20,5.20166,
-64,20,1.62517,
-62,20,-6.45605,
-60,20,-6.18373,
-58,20,1.86454,
-56,20,5.68579,
-54,20,7.91784,
-52,20,9.2918,
-50,20,10.0658,
-48,20,10.3182,
-46,20,10.0813,
-44,20,9.46341,
-42,20,8.78507,
-40,20,8.52535,
-38,20,8.789,
-36,20,9.0832,
-34,20,8.84822,
-32,20,7.69911,
-30,20,5.31976,
-28,20,1.81493,
-26,20,1.03256,
-24,20,4.39497,
-22,20,7.1112,
-20,20,8.62285,
-18,20,9.21435,
-16,20,9.1066,
-14,20,8.45032,
-12,20,7.35439,
-10,20,5.89342,
-8,20,4.09387,
-6,20,1.89984,
-4,20,-0.870411,
-2,20,-4.45016,
0,20,-7.5719,
2,20,-5.66694,
4,20,-2.17193,
6,20,0.261405,
8,20,1.65563,
10,20,2.19861,
12,20,2.02187,
14,20,1.23531,
16,20,-0.0532682,
18,20,-1.78028,
20,20,-3.93579,
22,20,-5.60203,
24,20,-3.53793,
26,20,0.607655,
28,20,4.0849,
30,20,6.59506,
32,20,8.26786,
34,20,9.22037,
36,20,9.52637,
38,20,9.22213,
40,20,8.31018,
42,20,6.76656,
44,20,4.59468,
46,20,2.10366,
48,20,0.551803,
50,20,0.92428,
52,20,1.78676,
54,20,1.84182,
56,20,0.568449,
58,20,-2.30933,
60,20,-4.16873,
62,20,-0.153726,
64,20,3.75194,
66,20,6.18443,
68,20,7.47429,
70,20,7.83817,
72,20,7.35587,
74,20,6.00022,
76,20,3.65778,
78,20,0.438727,
80,20,-1.11614,
82,20,1.61379,
84,20,4.7353,
86,20,6.98126,
88,20,8.47741,
90,20,9.38527,
92,20,9.79179,
94,20,9.72509,
96,20,9.17024,
98,20,8.08449,
100,20,6.43933,
102,20,4.38913,
104,20,2.7218,
106,20,2.58038,
108,20,3.39027,
110,20,3.7996,
112,20,3.13504,
114,20,0.986717,
116,20,-2.56754,
118,20,-2.08697,
120,20,2.45302,
122,20,5.73209,
124,20,7.78019,
126,20,9.03088,
128,20,9.77968,
130,20,10.2168,
132,20,10.4538,
134,20,10.5622,
136,20,10.6153,
138,20,10.6771,
140,20,10.7278,
142,20,10.6145,
144,20,10.096,
146,20,8.91732,
148,20,6.90485,
150,20,4.54437,
152,20,4.42006,
154,20,6.86194,
156,20,9.11672,
158,20,10.4668,
160,20,10.9737,
162,20,10.7554,
164,20,9.89972,
166,20,8.47156,
168,20,6.53296,
170,20,4.17658,
172,20,1.57413,
174,20,-1.02318,
176,20,-3.49934,
178,20,-6.14859,
180,20,-8.92849,
-180,22,10.0015,
-178,22,9.55247,
-176,22,8.07932,
-174,22,5.34872,
-172,22,0.758164,
-170,22,-6.00353,
-168,22,-4.05272,
-166,22,-0.0267101,
-164,22,1.70808,
-162,22,2.0371,
-160,22,1.35233,
-158,22,-0.347224,
-156,22,-3.57494,
-154,22,-9.47464,
-152,22,-7.85363,
-150,22,-1.44573,
-148,22,2.23539,
-146,22,4.3504,
-144,22,5.46121,
-142,22,5.84399,
-140,22,5.62365,
-138,22,4.77306,
-136,22,3.07418,
-134,22,0.120823,
-132,22,-3.52237,
-130,22,-1.82558,
-128,22,2.16402,
-126,22,4.60048,
-124,22,5.60413,
-122,22,5.38055,
-120,22,3.94146,
-118,22,1.06714,
-116,22,-3.97619,
-114,22,-14.2104,
-112,22,-14.4883,
-110,22,-8.76869,
-108,22,-7.31566,
-106,22,-7.02518,
-104,22,-6.58354,
-102,22,-5.89868,
-100,22,-5.2459,
-98,22,-4.13909,
-96,22,-2.00404,
-94,22,0.588234,
-92,22,2.87482,
-90,22,4.60002,
-88,22,5.77822,
-86,22,6.49431,
-84,22,6.8224,
-82,22,6.78645,
-80,22,6.35293,
-78,22,5.481,
-76,22,4.28987,
-74,22,3.39177,
-72,22,3.65802,
-70,22,4.75885,
-68,22,5.62419,
-66,22,5.64976,
-64,22,4.52035,
-62,22,1.80795,
-60,22,-3.22525,
-58,22,-4.48624,
-56,22,1.51317,
-54,22,5.486,
-52,22,7.98355,
-50,22,9.51539,
-48,22,10.2817,
-46,22,10.4152,
-44,22,10.1636,
-42,22,10.0103,
-40,22,10.3959,
-38,22,11.1419,
-36,22,11.694,
-34,22,11.6696,
-32,22,10.9071,
-30,22,9.36895,
-28,22,7.1629,
-26,22,4.78808,
-24,22,3.33118,
-22,22,3.26355,
-20,22,3.73533,
-18,22,4.06541,
-16,22,4.05147,
-14,22,3.76291,
-12,22,3.69648,
-10,22,4.63837,
-8,22,6.4698,
-6,22,8.2914,
-4,22,9.55033,
-2,22,10.0568,
0,22,9.71859,
2,22,8.39402,
4,22,5.74502,
6,22,0.756397,
8,22,-12.3493,
10,22,-4.18995,
12,22,1.80457,
14,22,4.21902,
16,22,5.07354,
18,22,4.9277,
20,22,3.94147,
22,22,1.97621,
24,22,-1.63189,
26,22,-9.46272,
28,22,-9.97882,
30,22,-1.72894,
32,22,1.87776,
34,22,3.52758,
36,22,3.93014,
38,22,3.3718,
40,22,2.0101,
42,22,-0.022987,
44,22,-2.32122,
46,22,-3.11602,
48,22,-1.03851,
50,22,1.61629,
52,22,3.46116,
54,22,4.26259,
56,22,3.95881,
58,22,2.40727,
60,22,-0.690818,
62,22,-5.05766,
64,22,-4.88692,
66,22,-1.44034,
68,22,0.526572,
70,22,1.08949,
72,22,0.586646,
74,22,-0.762879,
76,22,-2.74191,
78,22,-4.6568,
80,22,-4.36153,
82,22,-1.43063,
84,22,1.76131,
86,22,4.28236,
88,22,6.0487,
90,22,7.12024,
92,22,7.5713,
94,22,7.47945,
96,22,6.92572,
98,22,5.97479,
100,22,4.61996,
102,22,2.72601,
104,22,0.130205,
106,22,-2.319,
108,22,-1.49284,
110,22,1.13383,
112,22,2.84953,
114,22,3.22788,
116,22,2.20678,
118,22,-0.279646,
120,22,-2.89404,
122,22,-0.893721,
124,22,2.79461,
126,22,5.56639,
128,22,7.54709,
130,22,8.9854,
132,22,10.0222,
134,22,10.7701,
136,22,11.3566,
138,22,11.87,
140,22,12.2672,
142,22,12.3709,
144,22,11.9557,
146,22,10.809,
148,22,8.75357,
150,22,5.85096,
152,22,3.5817,
154,22,4.37647,
156,22,6.23509,
158,22,7.47391,
160,22,8.0194,
162,22,8.01653,
164,22,7.47153,
166,22,6.19707,
168,22,3.87375,
170,22,0.795697,
172,22,1.2508,
174,22,5.02713,
176,22,7.8811,
178,22,9.47378,
180,22,10.0015,
-180,24,11.0763,
-178,24,10.7471,
-176,24,9.42534,
-174,24,6.95008,
-172,24,2.78229,
-170,24,-5.09446,
-168,24,-12.9165,
-166,24,-3.13781,
-164,24,0.029735,
-162,24,1.30591,
-160,24,1.84979,
-158,24,2.02001,
-156,24,1.76142,
-154,24,1.03602,
-152,24,0.4462,
-150,24,1.24211,
-148,24,3.21684,
-146,24,5.15969,
-144,24,6.63766,
-142,24,7.68125,
-140,24,8.34341,
-138,24,8.55351,
-136,24,8.1343,
-134,24,6.86587,
-132,24,4.57915,
-130,24,1.7029,
-128,24,0.69826,
-126,24,1.9872,
-124,24,2.68848,
-122,24,1.75375,
-120,24,-1.36919,
-118,24,-7.57619,
-116,24,-7.26002,
-114,24,-2.51919,
-112,24,-0.952878,
-110,24,-1.84129,
-108,24,-5.33038,
-106,24,-9.415,
-104,24,-4.87559,
-102,24,-1.28216,
-100,24,-0.0960636,
-98,24,-0.89923,
-96,24,-3.28408,
-94,24,-3.20407,
-92,24,0.985146,
-90,24,4.35452,
-88,24,6.37423,
-86,24,7.37794,
-84,24,7.67152,
-82,24,7.54897,
-80,24,7.25732,
-78,24,6.83773,
-76,24,6.041,
-74,24,4.4293,
-72,24,1.46482,
-70,24,-2.84237,
-68,24,-2.91174,
-66,24,0.524636,
-64,24,2.26598,
-62,24,2.19402,
-60,24,0.330361,
-58,24,-3.78557,
-56,24,-6.90995,
-54,24,-1.09117,
-52,24,3.37488,
-50,24,6.01066,
-48,24,7.36736,
-46,24,7.78395,
-44,24,7.76874,
-42,24,8.14945,
-40,24,9.25636,
-38,24,10.4231,
-36,24,11.0025,
-34,24,10.7504,
-32,24,9.64162,
-30,24,7.79605,
-28,24,5.59215,
-26,24,3.89668,
-24,24,3.77094,
-22,24,5.09745,
-20,24,6.7153,
-18,24,7.76971,
-16,24,7.83301,
-14,24,6.55529,
-12,24,3.35426,
-10,24,-1.36151,
-8,24,2.20758,
-6,24,6.98061,
-4,24,9.63763,
-2,24,10.8497,
0,24,10.9364,
2,24,9.96441,
4,24,7.78128,
6,24,3.84992,
8,24,-3.23924,
10,24,-4.12509,
12,24,1.81346,
14,24,4.67332,
16,24,6.00715,
18,24,6.54293,
20,24,6.61384,
22,24,6.29337,
24,24,5.4666,
26,24,3.96665,
28,24,1.82599,
30,24,-0.0745081,
32,24,-0.06056,
34,24,1.39442,
36,24,3.06399,
38,24,4.75548,
40,24,6.36505,
42,24,7.60342,
44,24,8.23598,
46,24,8.17908,
48,24,7.48867,
50,24,6.36559,
52,24,5.10527,
54,24,3.82287,
56,24,2.18156,
58,24,-0.465383,
60,24,-4.46069,
62,24,-5.65064,
64,24,-2.21282,
66,24,0.00170445,
68,24,0.47165,
70,24,-0.540188,
72,24,-2.41197,
74,24,-2.87448,
76,24,-1.10792,
78,24,0.34307,
80,24,0.454543,
82,24,-0.62807,
84,24,-0.888486,
86,24,1.92776,
88,24,5.13391,
90,24,7.27859,
92,24,8.30791,
94,24,8.31534,
96,24,7.37354,
98,24,5.63548,
100,24,3.65408,
102,24,2.44693,
104,24,1.95817,
106,24,0.784776,
108,24,-2.56095,
110,24,-10.8005,
112,24,-6.59883,
114,24,-0.626897,
116,24,1.65403,
118,24,1.85193,
120,24,0.309085,
122,24,-3.16753,
124,24,-7.25663,
126,24,-3.37274,
128,24,1.42928,
130,24,4.58687,
132,24,6.67145,
134,24,8.13311,
136,24,9.32611,
138,24,10.4045,
140,24,11.238,
142,24,11.5565,
144,24,11.1132,
146,24,9.70698,
148,24,7.12927,
150,24,3.09474,
152,24,-2.80873,
154,24,-8.06899,
156,24,-2.80791,
158,24,2.55025,
160,24,6.13189,
162,24,8.2224,
164,24,8.95271,
166,24,8.2542,
168,24,5.66053,
170,24,-0.839849,
172,24,-6.8953,
174,24,4.08856,
176,24,8.34976,
178,24,10.372,
180,24,11.0763,
-180,26,4.36997,
-178,26,3.83881,
-176,26,2.82908,
-174,26,1.4511,
-172,26,-0.206761,
-170,26,-1.94665,
-168,26,-3.27878,
-166,26,-3.49861,
-164,26,-2.35626,
-162,26,-0.436519,
-160,26,1.42884,
-158,26,2.6691,
-156,26,2.97324,
-154,26,2.18261,
-152,26,0.475449,
-150,26,-0.590889,
-148,26,0.788393,
-146,26,2.76199,
-144,26,4.08042,
-142,26,4.92461,
-140,26,5.6578,
-138,26,6.20953,
-136,26,6.14284,
-134,26,5.01157,
-132,26,2.54472,
-130,26,-0.323609,
-128,26,0.0568649,
-126,26,1.78263,
-124,26,1.80237,
-122,26,-0.692563,
-120,26,-5.00088,
-118,26,-0.804103,
-116,26,3.84705,
-114,26,6.08545,
-112,26,6.50235,
-110,26,5.10432,
-108,26,0.934765,
-106,26,-13.4236,
-104,26,-1.25297,
-102,26,4.87313,
-100,26,7.38568,
-98,26,7.98735,
-96,26,6.94637,
-94,26,3.82823,
-92,26,-3.80198,
-90,26,-7.39929,
-88,26,2.10478,
-86,26,5.53986,
-84,26,6.82303,
-82,26,6.8964,
-80,26,6.36762,
-78,26,5.89344,
-76,26,5.76966,
-74,26,5.52781,
-72,26,4.44427,
-70,26,1.83151,
-68,26,-3.18066,
-66,26,-6.54049,
-64,26,-1.7609,
-62,26,0.997298,
-60,26,1.85507,
-58,26,1.44358,
-56,26,-0.148178,
-54,26,-3.50747,
-52,26,-10.5891,
-50,26,-12.6592,
-48,26,-6.59239,
-46,26,-3.96264,
-44,26,-0.471258,
-42,26,3.69078,
-40,26,6.68974,
-38,26,8.17048,
-36,26,8.15056,
-34,26,6.58122,
-32,26,3.33149,
-30,26,-1.11543,
-28,26,-3.39221,
-26,26,-3.44644,
-24,26,-2.4179,
-22,26,1.46497,
-20,26,5.00598,
-18,26,6.97917,
-16,26,7.43658,
-14,26,6.39466,
-12,26,3.55899,
-10,26,-2.1316,
-8,26,-7.9844,
-6,26,-1.42106,
-4,26,1.95187,
-2,26,3.15388,
0,26,3.04008,
2,26,1.93445,
4,26,-0.000254241,
6,26,-2.34826,
8,26,-3.44326,
10,26,-1.87847,
12,26,0.584307,
14,26,2.79187,
16,26,4.62819,
18,26,6.10331,
20,26,7.13466,
22,26,7.56878,
24,26,7.22531,
26,26,5.90547,
28,26,3.40301,
30,26,-0.211514,
32,26,-3.04822,
34,26,-2.84345,
36,26,-1.62195,
38,26,0.679578,
40,26,3.75211,
42,26,6.20298,
44,26,7.53326,
46,26,7.72464,
48,26,6.86465,
50,26,5.13533,
52,26,2.94189,
54,26,0.802166,
56,26,-1.28087,
58,26,-2.82726,
60,26,-0.779757,
62,26,2.95526,
64,26,5.66023,
66,26,7.06635,
68,26,7.23138,
70,26,6.11619,
72,26,3.69749,
74,26,1.38812,
76,26,2.90108,
78,26,5.52824,
80,26,6.84383,
82,26,6.59754,
84,26,4.49807,
86,26,-0.814202,
88,26,-12.7206,
90,26,-0.0161671,
92,26,4.55909,
94,26,6.24197,
96,26,6.17558,
98,26,4.69604,
100,26,2.43194,
102,26,1.72971,
104,26,3.2153,
106,26,4.25427,
108,26,3.81175,
110,26,1.64504,
112,26,-1.50884,
114,26,-0.783087,
116,26,2.30995,
118,26,4.12533,
120,26,4.63669,
122,26,4.14262,
124,26,2.74733,
126,26,0.237937,
128,26,-4.12079,
130,26,-12.5264,
132,26,-11.4309,
134,26,-3.47587,
136,26,1.59119,
138,26,5.07294,
140,26,7.09008,
142,26,7.62148,
144,26,6.5378,
146,26,3.59699,
148,26,-0.23218,
150,26,0.481446,
152,26,2.29869,
154,26,1.6847,
156,26,-1.1492,
158,26,-0.0256191,
160,26,4.43264,
162,26,6.99727,
164,26,7.74174,
166,26,6.90296,
168,26,4.41885,
170,26,0.140884,
172,26,-2.57201,
174,26,0.566646,
176,26,3.11324,
178,26,4.23195,
180,26,4.36997,
-180,28,0.764646,
-178,28,0.878394,
-176,28,-0.0948486,
-174,28,-2.04051,
-172,28,-3.15551,
-170,28,-1.73905,
-168,28,0.191357,
-166,28,1.46281,
-164,28,2.06581,
-162,28,2.13048,
-160,28,1.70211,
-158,28,0.668657,
-156,28,-1.39576,
-154,28,-5.26486,
-152,28,-6.20797,
-150,28,-0.253957,
-148,28,3.67386,
-146,28,5.56383,
-144,28,5.82083,
-142,28,4.58173,
-140,28,2.00616,
-138,28,-1.01602,
-136,28,-3.06602,
-134,28,-5.60519,
-132,28,-6.915,
-130,28,-0.816676,
-128,28,3.42977,
-126,28,5.29477,
-124,28,5.18308,
-122,28,2.99665,
-120,28,-1.0895,
-118,28,0.174624,
-116,28,4.70031,
-114,28,7.16604,
-112,28,7.79416,
-110,28,6.60556,
-108,28,2.79652,
-106,28,-6.01476,
-104,28,1.32797,
-102,28,6.95737,
-100,28,9.49183,
-98,28,10.3009,
-96,28,9.7627,
-94,28,7.87505,
-92,28,4.27981,
-90,28,-1.52418,
-88,28,-2.09506,
-86,28,2.37815,
-84,28,4.59857,
-82,28,5.04762,
-80,28,4.05713,
-78,28,1.83257,
-76,28,-0.445777,
-74,28,-0.249079,
-72,28,0.977795,
-70,28,1.05817,
-68,28,-0.331644,
-66,28,-2.18564,
-64,28,-1.60342,
-62,28,0.829293,
-60,28,2.95629,
-58,28,4.45152,
-56,28,5.28243,
-54,28,5.35377,
-52,28,4.69479,
-50,28,3.70587,
-48,28,3.26525,
-46,28,4.10477,
-44,28,5.96488,
-42,28,7.92383,
-40,28,9.17895,
-38,28,9.24334,
-36,28,7.70581,
-34,28,3.85562,
-32,28,-2.94741,
-30,28,-1.00109,
-28,28,2.30027,
-26,28,2.0756,
-24,28,-1.52605,
-22,28,-7.51073,
-20,28,-2.71432,
-18,28,0.856359,
-16,28,2.15775,
-14,28,2.76768,
-12,28,3.5473,
-10,28,4.23491,
-8,28,4.25537,
-6,28,3.44083,
-4,28,2.17487,
-2,28,1.31559,
0,28,1.00781,
2,28,0.182116,
4,28,-2.30053,
6,28,-6.94902,
8,28,-5.44313,
10,28,-0.296835,
12,28,2.73263,
14,28,4.39318,
16,28,5.24807,
18,28,5.59155,
20,28,5.4983,
22,28,4.81092,
24,28,3.09923,
26,28,-0.486985,
28,28,-5.41228,
30,28,-0.774828,
32,28,3.6178,
34,28,5.41509,
36,28,5.12676,
38,28,2.53729,
40,28,-3.87339,
42,28,-8.57283,
44,28,-1.54734,
46,28,0.303443,
48,28,-0.993438,
50,28,-4.69652,
52,28,-5.54509,
54,28,-2.76525,
56,28,-2.45762,
58,28,-6.1342,
60,28,-8.43171,
62,28,0.394139,
64,28,5.12315,
66,28,7.52379,
68,28,8.32819,
70,28,7.75338,
72,28,5.94966,
74,28,4.02513,
76,28,4.77805,
78,28,7.0381,
80,28,8.53056,
82,28,8.88335,
84,28,8.10979,
86,28,6.13886,
88,28,2.76293,
90,28,-1.37225,
92,28,-0.98744,
94,28,1.87061,
96,28,3.24187,
98,28,2.94276,
100,28,0.996761,
102,28,-1.98664,
104,28,-1.90716,
106,28,0.870697,
108,28,2.55238,
110,28,2.9428,
112,28,2.81893,
114,28,3.28044,
116,28,4.47724,
118,28,5.63354,
120,28,6.36068,
122,28,6.67313,
124,28,6.60766,
126,28,6.11051,
128,28,5.20331,
130,28,4.20266,
132,28,3.68399,
134,28,4.13066,
136,28,5.55604,
138,28,7.21478,
140,28,8.18046,
142,28,7.84361,
144,28,5.73797,
146,28,1.87225,
148,28,1.40773,
150,28,4.48837,
152,28,5.58013,
154,28,4.25404,
156,28,0.433888,
158,28,-1.99999,
160,28,1.66487,
162,28,4.10248,
164,28,5.03906,
166,28,5.42427,
168,28,5.7859,
170,28,5.91478,
172,28,5.34791,
174,28,3.8617,
176,28,1.8001,
178,28,0.555096,
180,28,0.764646,
-180,30,2.57092,
-178,30,3.07604,
-176,30,1.86277,
-174,30,-1.54268,
-172,30,-6.0417,
-170,30,-4.6606,
-168,30,-2.49693,
-166,30,-2.33263,
-164,30,-2.78464,
-162,30,-2.08427,
-160,30,-0.881377,
-158,30,-0.343636,
-156,30,-0.32543,
-154,30,0.243615,
-152,30,2.15741,
-150,30,4.68424,
-148,30,6.80871,
-146,30,8.02423,
-144,30,8.09511,
-142,30,6.84197,
-140,30,4.07062,
-138,30,-0.183264,
-136,30,-4.37973,
-134,30,-7.63356,
-132,30,-11.2833,
-130,30,-3.21909,
-128,30,2.07271,
-126,30,4.51687,
-124,30,5.01504,
-122,30,3.89167,
-120,30,1.64798,
-118,30,1.00478,
-116,30,3.45479,
-114,30,5.55536,
-112,30,6.0605,
-110,30,4.5003,
-108,30,-0.807952,
-106,30,-13.3289,
-104,30,2.28816,
-102,30,6.97843,
-100,30,8.92227,
-98,30,9.29335,
-96,30,8.45873,
-94,30,6.4869,
-92,30,3.10048,
-90,30,-2.846,
-88,30,-7.23252,
-86,30,0.205289,
-84,30,4.29665,
-82,30,6.28989,
-80,30,6.83462,
-78,30,6.08631,
-76,30,4.01034,
-74,30,0.712241,
-72,30,-2.03548,
-70,30,-1.67428,
-68,30,-0.892909,
-66,30,-1.14925,
-64,30,-1.81989,
-62,30,-1.6014,
-60,30,0.0259833,
-58,30,2.18508,
-56,30,3.89777,
-54,30,4.71774,
-52,30,4.68348,
-50,30,4.37595,
-48,30,4.79658,
-46,30,6.26851,
-44,30,8.14859,
-42,30,9.74496,
-40,30,10.5667,
-38,30,10.2778,
-36,30,8.69487,
-34,30,6.21171,
-32,30,5.07148,
-30,30,5.93915,
-28,30,6.13531,
-26,30,4.61682,
-24,30,1.29028,
-22,30,-3.16021,
-20,30,-8.12199,
-18,30,-16.9007,
-16,30,-2.40925,
-14,30,3.88518,
-12,30,7.08042,
-10,30,8.40942,
-8,30,8.2896,
-6,30,6.97368,
-4,30,5.08295,
-2,30,4.11618,
0,30,4.35331,
2,30,4.04837,
4,30,1.87186,
6,30,-3.95485,
8,30,-10.3434,
10,30,-1.48145,
12,30,1.69815,
14,30,2.32712,
16,30,1.6824,
18,30,1.01513,
20,30,1.22606,
22,30,1.84328,
24,30,2.34098,
26,30,3.04676,
28,30,4.58259,
30,30,6.68583,
32,30,8.4809,
34,30,9.38723,
36,30,9.09709,
38,30,7.29613,
40,30,3.3265,
42,30,-4.89575,
44,30,-8.75096,
46,30,-3.41807,
48,30,-4.20707,
50,30,-12.2339,
52,30,-10.7888,
54,30,-2.69534,
56,30,-0.338379,
58,30,-0.86205,
60,30,-3.56285,
62,30,-2.91543,
64,30,1.64754,
66,30,4.41878,
68,30,5.23707,
70,30,4.37479,
72,30,2.45111,
74,30,2.08229,
76,30,4.27267,
78,30,6.24999,
80,30,7.23908,
82,30,7.40369,
84,30,6.91353,
86,30,5.71497,
88,30,3.40328,
90,30,-1.17154,
92,30,-12.9521,
94,30,-4.51664,
96,30,1.32856,
98,30,3.64713,
100,30,4.16053,
102,30,3.38826,
104,30,1.81363,
106,30,0.58453,
108,30,0.786751,
110,30,1.55199,
112,30,1.92554,
114,30,1.90819,
116,30,1.89395,
118,30,2.20222,
120,30,2.93258,
122,30,3.88676,
124,30,4.56001,
126,30,4.50637,
128,30,3.7088,
130,30,2.95637,
132,30,3.49082,
134,30,5.19251,
136,30,7.20651,
138,30,8.94762,
140,30,9.95716,
142,30,9.99054,
144,30,9.20277,
146,30,8.4376,
148,30,8.52686,
150,30,8.70917,
152,30,7.84333,
154,30,5.34608,
156,30,0.987931,
158,30,-4.25941,
160,30,-8.38608,
162,30,-5.73277,
164,30,1.89107,
166,30,6.48055,
168,30,8.88703,
170,30,9.67376,
172,30,9.05156,
174,30,7.0658,
176,30,3.99803,
178,30,1.91076,
180,30,2.57092,
-180,32,-15.6884,
-178,32,-3.82544,
-176,32,-2.7473,
-174,32,-5.36371,
-172,32,-5.05979,
-170,32,-1.59988,
-168,32,-0.750963,
-166,32,-2.69441,
-164,32,-3.30607,
-162,32,1.07781,
-160,32,4.0552,
-158,32,5.0306,
-156,32,4.47822,
-154,32,2.92529,
-152,32,1.23978,
-150,32,0.720586,
-148,32,1.86907,
-146,32,3.35878,
-144,32,3.86359,
-142,32,2.7722,
-140,32,0.20524,
-138,32,-0.549198,
-136,32,1.90289,
-134,32,3.36972,
-132,32,3.05662,
-130,32,1.26581,
-128,32,-1.12625,
-126,32,-2.61457,
-124,32,-3.08309,
-122,32,-3.32706,
-120,32,-2.81715,
-118,32,-0.606995,
-116,32,2.20628,
-114,32,4.09629,
-112,32,4.36795,
-110,32,2.40338,
-108,32,-3.33123,
-106,32,-4.41614,
-104,32,2.53468,
-102,32,5.54386,
-100,32,6.35336,
-98,32,5.61368,
-96,32,3.47116,
-94,32,-0.507804,
-92,32,-9.10366,
-90,32,-7.85279,
-88,32,0.584639,
-86,32,4.68696,
-84,32,7.01052,
-82,32,8.18853,
-80,32,8.45171,
-78,32,7.90035,
-76,32,6.60314,
-74,32,4.68327,
-72,32,2.3859,
-70,32,-0.084144,
-68,32,-2.95709,
-66,32,-6.09032,
-64,32,-5.9537,
-62,32,-3.41834,
-60,32,-1.9142,
-58,32,-1.32143,
-56,32,-1.06121,
-54,32,-1.47892,
-52,32,-3.44962,
-50,32,-5.73851,
-48,32,-2.22274,
-46,32,2.29713,
-44,32,5.5484,
-42,32,7.68769,
-40,32,8.64088,
-38,32,8.29108,
-36,32,6.89138,
-34,32,5.89173,
-32,32,6.48324,
-30,32,6.96542,
-28,32,6.19813,
-26,32,4.78794,
-24,32,4.69175,
-22,32,5.41224,
-20,32,4.70743,
-18,32,0.687706,
-16,32,-19.0665,
-14,32,1.48616,
-12,32,7.0591,
-10,32,9.30467,
-8,32,9.61316,
-6,32,8.18033,
-4,32,4.56305,
-2,32,-3.06642,
0,32,-6.59486,
2,32,-0.881213,
4,32,-0.516705,
6,32,-4.18792,
8,32,-8.7669,
